customer_no,store_id,id,uuid
,a0963259488,8691,57d67738-8f50-421e-9d82-b55892c327af
201811-015729,a098022888,8616,6c20d9e2-6054-4367-8fa8-65bd6e3df41b
201709-001390,a1028,5124,e846703f-ec9a-46a9-882d-150612de961f
201803-010481,a1060877,6372,81876c93-db4b-4d77-ae7e-43167e73d810
,a123456,6193,f73b6f30-263f-4a05-b316-180ebe59f2a5
201811-015942,a127242361,8792,6125162f-605d-417f-aa0e-c1be50cd7166
201810-015437,a135246b,8642,60a2ee75-f373-4bb7-8be8-cb1b5df207cf
201700-000184,a2001,692,50e3a1c8-4b03-47ee-90aa-27f6724d11e4
201807-013574,a226150311,7668,4789109c-880e-440c-95ea-25b3a8f99c1c
201804-011399,a23650333,6693,008d096b-48d6-4c8b-96e8-bf6c04a17657
201700-003288,a24314777,4834,16ea3244-0961-48c6-aa37-22d3b95deeda
,a24316681,6496,5892bb09-c288-4c82-8c95-90dfdf3cacdc
201808-013719,a3379,7760,91303185-1729-4dc2-b4c7-49944df2c564
201808-014350,a3380,7939,7cf73647-54d6-4e8e-a6ba-b4a07a7ca9f3
201808-013987,a4256631,7966,afe55682-6683-4061-ac6d-ceeed9cb671d
,a42726700,7079,28fccbe7-2396-47ed-9f9c-b3f16d509b2f
201709-001433,a47869121,5628,dbad00da-b27a-4f99-8a76-1e0c9f71e471
201807-013156,a52609717,7387,cd879161-7f8e-4452-bbd0-b9dbf523a324
201805-011720,a660122z,6850,96317c03-03a2-4de4-abd0-9c751a5a3214
,a711332000,5843,720685c1-5325-46bd-bb13-fff96c39fdbd
,a81070856,7239,707abda3-0d5b-459f-8e5b-23043f16d406
201810-015580,a81195862,8564,6215e113-86de-471d-8cca-22b9191dadad
,a888,5543,6336d124-3de7-4a0e-a060-6af82a975e84
,a9286230,7674,be1c8047-7290-4416-81a2-f50c36403ef8
,aa0982311551,7971,5c7afa80-90f4-4c2f-b9f2-b3bfb1fd1ab1
,aa118117,8376,b41bb50d-08f6-49b5-b761-b2e80f69237b
201700-002745,aa1234,4058,be802976-6f79-4e22-9d25-68b40da534c3
201809-014800,aa24989379,8511,42fa5513-5109-43b0-ac6b-28b9c434543b
,aa42986120,8099,a31b191b-0819-46df-bd3b-632b4bd164a1
201710-001620,aa8105,5160,037ee965-7cc6-44f5-a85d-76b5719a5009
,aammyy0206,5291,3ce33a86-361f-47a0-9d43-4142a98ed3a4
,aamuaamu,5349,80d4d4b8-05a8-4c7f-8e4f-b09667ca99e5
201811-016414,abc1234,9040,459f5040-827e-474e-97a6-d43cfdc91a3b
201804-011231,abc26367711,7347,810c8e6f-3d88-46d7-8f96-22a86a895e50
201700-001415,abc9562598,1969,3abf1df9-22e8-44ae-b969-fe12ee62cf3d
201700-001363,abigfish,1902,f35e3580-79ce-49cb-8b3c-c4eb69e6178e
201700-000709,abistro,651,aec27e93-8b2c-49f2-bc38-e81ab1594850
,able751109,3870,33b09782-9910-4e7d-844e-0bebe24f16d4
,about,7194,ab4edadc-d778-42a2-8cb7-f3e336b02d62
,aboutanimals,6760,abb2a776-e643-4f87-96bf-fd77b5570958
201809-014485,abura,8328,a9dac21e-380b-4579-98c5-ec4451717377
201707-000618,aburasobashin,4644,cf198ff7-8f90-40d3-9e0d-4ab53af897bf
201700-000674,aburi,476,613260eb-f5bc-4ed1-a5af-beb75fedc281
201806-012917,account,7287,22e0288c-cc31-4d44-8b5c-f7e90fe9d361
201700-001384,acommunity,1924,f885914c-85cc-44e9-87fa-e65f3186ef77
201700-002605,actionwarehouse,3746,6981eba5-1612-43bc-b605-f867ead7e512
,ada1393,7019,ade449b8-5b80-4fb6-8ad5-41d500e20556
201808-014104,ada223,8949,e48fbc31-e6a4-490f-a00e-03995e0a559d
201700-000546,aday,269,176e7c3e-3336-4873-bc38-b30da1f7125a
201712-002407,aday01,5702,a43739f8-9391-45e2-b200-aef16c711cc2
,adoresoftserve,5552,84ee9563-adad-47c2-aea6-6c42ab63b887
,affogato75,8067,ef730944-7dd4-4ed6-98e5-a5e18d92fdcd
,afhotpot,5177,15d5778f-b899-43ff-b58c-5f91a4cc0982
,after5beer,3579,6ef1b719-2e2e-41d9-a8fa-e6085215be39
,agdtc,3562,d720836a-c24e-4252-a25c-85d2277b3962
201700-001692,aghc,2372,52bdebed-dc8d-4d06-8c16-1c13df968710
,agooddayrecords,140,cddae17a-ad72-4f9e-9b27-0ae1a69ad37c
,agustochef2007,6463,14675f73-ebef-4495-9ac4-feaf7365435d
,AHOIZAKAYA,4445,e8e56fca-726d-4891-99a0-bfe8e5165342
201812-016574,ai80217781,9006,c5ea79f4-1a3a-4288-8ae3-cd3c792b97a0
201812-016549,aibrewco,9041,8a93bdf4-183b-4b7e-abcc-4037f73043af
,aiffel123,6741,0831c906-2ddb-4c91-b7e1-c41b64a33216
201700-002967,aikawtcafe,4370,a15a92b2-860d-4d62-9fae-9e8baa15acbe
201809-014440,aili20180929,8092,ae372b93-01b7-446a-86f7-c8bd4e61774d
,aily,7408,defd535a-0727-4829-b5a9-0a594f14eda2
201807-013373,airlibrary,8262,45555a0e-004b-4942-a0f7-8f51c4d433c2
,airmilk,7268,ce15d6a9-f758-4ba5-96c5-48316c8ca690
,airport,1196,5253ac0e-5862-4408-8956-297d2167d793
201801-003099,aiyo,5955,18355ca3-5c30-47f8-816d-d49caa1ad136
,ajari,6525,04f471d2-7784-4669-8d64-77918be70437
,ajimi,3154,e5304561-c60a-4007-8a4e-a837efabe02d
,ajzn,2867,43bc891d-47df-4ef8-be8d-a1ae4b9d8bc1
,AK01,747,866f4129-1eac-4c28-89b0-fe03b6c45890
201700-001010,ak12,1307,817236d7-5232-49dc-aea3-2b8c36f00ca3
,alamode,3670,987a4261-8b85-477f-b037-762fd8215bf1
201807-013375,alan1012,7954,9ddcc507-2e96-4ffb-af5d-30cd365b31b5
201710-001565,albacafe,5346,814e3e2e-3f27-48d8-aca3-d58e5b93e6ae
201700-000537,ALCO,865,b035ba83-0cfa-4fa7-8c80-396617351ae1
201810-015587,alex0514,8785,c619cdea-4f0d-4dc9-9527-5aeb73b363f6
201709-001270,allabout,5277,43543555-ffd2-43b0-bf6f-117d8eddf791
,alldayroastingcompany,1921,8bb31f1a-9acf-43e9-8c3d-56f6ab1bc9e8
201809-014462,allen21,8269,65364ab3-a252-46ca-bb2e-e1d2331dad4c
,allen7211,5777,47788347-fce2-4486-97af-9c3696cd465f
201807-013224,allentoast,7811,3d9a7801-b1ba-4a6f-91cc-de4d77f556a0
,alley181,3158,627fc1fd-9411-41ad-b4e2-4286cd1f8445
201805-011815,alley308,6766,e06091bc-5ae8-4dc7-bbdb-4e1827a9eded
201700-003256,alley45a,4771,047b912e-66fa-40d3-b8a5-f85739e9b98e
201700-001083,alleys0811,1410,87f38549-da89-4889-bb5f-1b49c4d1db92
201809-014879,allezbistro,8272,d1a5c897-c773-44c9-9843-dbb2c3538546
201805-012379,allure,7195,d0396291-ed3e-493f-af28-f42471b4795d
201712-002577,alvin065,5653,be084fb3-945b-4615-8b9b-e1094b9c3aa4
,alvin133065,8253,eb1ef0f3-ef51-44dd-96b9-7419818ecebf
,am2,7924,e2c56c69-9d10-4ab0-be63-bca0f8d4844b
201700-001110,amafacon,1455,8955c0a4-7174-4bf5-8251-2ce2d224efeb
201700-001165,amalfi,1535,d642fa60-7420-47e3-b7be-3584209109a7
201700-000916,amamoto1231,1167,11b19676-276b-4f80-b019-3fead40272ba
,amamshop,7312,9eaab6d8-7ce3-4fc6-ace6-d90ba0cc19fc
201805-012205,amandier,7799,a27f2bb7-fe56-480a-8f9a-c1d0831f5c1f
,amazingrace,8186,9484a9f5-066f-44b4-b3b7-a2bd7cd37029
201700-002285,ambush,3409,21a654e0-dd1e-4eba-9034-0245c9a78048
201709-001245,amd72478621,5075,6a667c73-8000-4406-a2b8-761ab210c17e
,amenohicafe,1514,fb3f0146-931e-46d2-9f20-c1496b1e17e6
,ami149,7251,bfd2661e-9a33-4168-b25c-1237f3f1feed
,amicimiei,6570,078bae56-662d-41c5-bd57-ea4b04160a41
,amoscafe,4184,2d29d4b3-b5cc-4d6a-974f-fc51f84344ec
201700-001044,amourlafy,1362,b0b46ddd-7aac-4f82-a14c-6d14fa1986ae
,amoursacrifice,5630,f4f5a6a5-0cb0-4b90-96f6-a83775724932
201707-000436,AMPC,5146,e5d03053-6a89-4564-a65a-4ba3a026ca9c
,amybaby0323,6650,977d969e-2a43-43d6-bbc4-7d16504d492f
201700-003763,amyca,5508,49b13248-f138-4463-a6f7-3ca76eeb0e02
201805-012283,amyscucina,6984,55205c56-5452-483d-8067-52f99503055e
201700-000810,anae,899,6c161b60-2348-4261-a2e0-913e8eef44c3
201700-002135,anae2016,3133,9551043f-1da7-47fe-842b-538d4088efca
,anae2018,7046,9aa87e13-f1ff-4a78-ae36-96ebb6490f15
201700-002929,anaechicken,4336,0dc4ef36-7a67-4c4a-a9a7-9f745a2ab881
201808-013833,ancky0325,8182,bf5a6d4f-83c4-4805-9709-66b3b17b5df4
201707-000433,ANCOANCO,5163,13894e40-7452-4a7a-96a9-f778132b9a7f
201700-001392,andrew102370,1933,ad8a12bb-9c42-4f98-b82f-fa9d071f061d
201700-003370,andthen,4948,ee4bc2a2-960d-4bc0-879d-0a5eaef84dfa
,andy16845,5296,c3cf63a7-2360-402f-b87a-2d6e002a7f85
201700-000671,anemoscafe,530,c7d8b82f-8623-45d6-a33f-61a81544c562
201712-002720,angela168,7147,584c5be0-b24c-44b1-99ab-1f313b079629
,angela1974,8329,e01bfb92-064e-45f3-864b-334668fa0ba7
201809-014504,angeli,8037,1fd17c1a-0252-42cd-a44c-48505d331002
201711-002343,anglafusione,6055,8d2155cf-31c4-45dd-82fb-2737284c211a
,angleandcorner,2614,b85cde13-a58e-40de-867f-90f775a3e266
201700-001452,anhe01,2007,31f7827f-61ac-463e-bb8a-107cc296b18b
201700-001408,anhocafederiz,1953,e9af2f5a-734e-4301-a749-a3483636cddf
201700-002871,anikiwow,4270,eb8ccd6d-4760-4ede-b41b-5ce28137cff8
,anna3611568,6079,33392167-fa4b-456e-8bd2-6825665f021d
,annyeong,8822,ed310c74-8a07-488a-8766-7774e1de7809
201809-014778,anotherbrick1,8166,06faf13d-a5e5-433b-98fe-6bc74ff9736f
201700-002727,anotherhome,4065,216d2c8f-deda-408c-bfb2-acfc4247e9e9
201811-015909,anothershot,9054,3f182010-c19d-463d-ad45-986addef36a0
201700-002237,anpingsugar,3191,27766cc7-52f8-4c62-b073-8fcac3b9185a
201700-001550,anshi,2175,27675442-f587-4be7-8808-dd80ccc47029
201700-000054,ansleepcafebar,994,12220146-2a5e-4347-b02a-5cf8bf93a594
201811-016383,antique,9265,6e42014a-0609-4d65-b620-e717e428297d
201801-003104,any1978,6653,d5e96f93-0d85-4460-b4b3-98451587c3b9
,anywherecafe,1859,d4c0eab9-a53c-4eb3-ba8e-397684faf1d9
,aomori,1679,a4b372cb-add9-4a8d-bc65-99cbc927e7a6
,appastabar,9033,12e8f2f4-f62b-4a2f-8789-f97e7802282e
,apple123,7348,dcb8c759-87a0-4ce1-bff9-104dc350e4d1
,apple760701,6332,3e56960f-905b-4127-a5cb-51562496f1e0
201803-010845,applecinnamon,8286,b040a464-dc7c-412c-8b22-f198192e155f
,applefarm66,4721,9e01df00-d84a-4f30-9b51-bdbe89da44de
201700-001843,APR3,2660,97109e5a-0458-4ca6-a23f-a5ac4eedc9da
201706-000107,aps5028,4569,670001d2-c7cf-4ca2-a09f-f8bc9608db4b
201700-002298,arashi1992,3313,0030fb45-acb4-4d63-ac8a-5e67e727b2a1
201806-012649,arcart,7214,f7086e1b-ec92-4b22-a39c-2798e30a59bd
201700-002395,arccafe26623838,3373,379e4b41-7f24-49a1-8567-c9ffc46483fb
201812-016729,ardian428,9076,f558eafc-cacc-4776-8e05-c8359f0cff0f
201803-010440,ariel,6226,829849f2-89d0-49a5-a853-68688658c7c2
201700-002987,arielmarc,4434,c6684ffd-da73-4391-8f4d-8590498325fd
201804-011459,arirang,6749,fb0b9a49-9521-46a8-8d96-52c475081f62
,ark,4345,b70decf0-a0e4-4c04-a415-6c4016d6362c
201700-001590,aroma,2228,7ead7e1d-134d-44c8-a575-5ff71ce1e513
201808-013846,aroma268,7724,994e5a51-f450-41cd-8902-8e63a4de5808
201712-002626,arrowcafe,5778,c9c3954a-302c-46e2-8ed9-3af90967ee0b
201700-002536,art6131,3655,5bdac5db-e322-49ca-91c8-d72600a23bee
201700-001621,artalley,2272,434d2833-c526-41bc-9504-4b96432c6561
201809-014539,artco33,8360,a106415b-d6de-4503-968d-9fc5ab235ceb
201808-014141,artcoc6,9135,17f112e9-92ec-430d-bcf4-38fbd0fc2a8a
201700-003335,ARTCOCAFEFZ15,4872,f8262b6e-837d-4af5-a5b3-32d14afaa4a8
201809-014665,artcocafentue,8491,2eec28f2-6b0e-4d8f-bdac-66679232463f
201700-002675,artlivingcafe,3994,61222232-d2ed-4459-b064-14888019c42a
,artoast2018,8077,30a52a79-ff09-4676-bed9-a2c67307f41d
201811-016299,artsoul,8924,57613d81-c97d-4272-8d38-90fc05cae9e0
201700-002455,artstudio656,3473,90a61440-c59a-4823-9586-fc02c77f5a5f
,arttogether,6321,b98d98e2-c509-409d-8c7f-69cceee1b27a
201804-011457,aruchuu,6734,400bee80-e688-49b7-90f1-77e59fd15b20
,asahimeowvelous,8005,593bb221-dc5b-4e79-b680-8c78e7c009a0
201709-001369,asakusalo,5687,57e987d0-4cc6-48c9-8343-29e96a2b5691
201700-002672,asanmb,3981,2f493da3-c49b-4d01-99cd-6e9963ca951b
201809-014875,asd123456,8504,fdf29947-361b-445d-98f5-3c1dd81b78b8
201809-014930,asf0938938998,8695,e275f672-97c7-4c55-9ffc-18d0ce739bef
201700-001414,asgard,1970,e0307a14-b7a0-48f6-bcd4-a343c24bcf99
,asir3588,7874,7e3d074f-4a9b-4757-8f4b-3438b52dfad3
201804-011684,aspoon,6765,1444f2d8-694b-4d6c-8a56-210592537400
201709-001375,asqu88,5737,737ae1b7-d045-496f-a98e-31dea2315118
201700-002668,ASYLUM,3966,0678546d-532e-4c9f-9e6a-02017eba2280
201700-000383,atable,1392,3c092a09-3a8e-44e0-bb3e-fc6505a650ff
,atanber01,6864,68073b17-40b7-4f27-a1d8-f09376cbb036
,ATC2,5681,3ce9322c-5f40-469e-a568-5199b119322c
201700-003027,atfirst0722,4459,818fa6e4-b40d-4287-8d9c-d89071c9a7bb
,atfirst1208,8962,fcdf661c-277d-442c-8d87-d994743e23e2
,athomecafeespressoandsyphoncoffee,3633,df3f0322-d573-4b55-8871-62ffe07bd454
,athoughtfulplace,4525,a00dc7f7-759b-4d7d-bef2-eeb2c66dfb0e
201810-015175,atmjuice,8488,2c0b1502-0cb2-4c55-8059-4f2b36c11e21
201700-001682,atomic,2353,cc78a692-5f22-405c-b81e-9df79831a53a
201806-012861,atomspace001,7340,6c55a138-240e-4040-8fbe-dd2434f32bc4
,ats,8490,83a81bf3-2247-47f5-bc75-cecf4f530326
201802-010262,atstudio,6845,db2b3586-3366-4899-a3c4-cc6328a34834
201700-003972,attheclose,5779,dc6f11ba-baba-4d56-a104-cb35da21fa8b
201809-014506,attractiondr,8599,857e2a87-2515-4878-b0d5-bb08ddf7fe0d
201700-003731,auchatquibronze,5729,e75e2dac-5cc1-4cfd-9c4d-bad0280f8d06
201700-002264,august,3226,8566cf4f-7b38-4c94-afc4-b7f056090ed6
201811-016458,auntietina,8944,0fa48031-aed8-46d3-9574-cb6777275fe2
201700-000473,aussiecafe,122,9bb2402b-9d30-4791-a053-567a5130422c
201700-003230,avdio,4724,40694ce4-1cf3-44a8-8cc5-8fee2c904a29
201803-010583,avenue,7663,6bfa2ad7-e70d-471c-a196-ebe2f42a5a11
,avenue2,7661,10ffda47-dbbe-41f9-903f-61e99df81925
,AVIGNON,1172,86c9cb36-c62f-48be-8542-49eb94dac6cd
,aw0968890796,6146,9fe88740-b655-486c-9f56-baefc06a9f18
,awake,6695,f733f1fd-6565-425c-927f-bd5d78a120c7
,awanda,8298,4745c10d-b159-4088-8f84-cd1fad55ff40
201805-011964,aztec,6935,e5ce0cf7-a39d-4def-ba4c-541e153adfc4
201700-000212,Aztec1015,589,e24d1478-3ce8-4049-b6a2-14fc476aa596
,b002fc,7848,2b16d32e-5a1b-4a47-afbc-f212fdbd1be9
201700-003845,B204,5526,4e3de4f6-1061-436d-ac1f-976406a60d1b
,b2tea01,7777,b59df496-90cf-4104-a0f9-087bc8ebb80c
,b81070856,7242,182a7046-29eb-441d-85dd-6845a808eb9a
201810-015579,b81195862,8565,9e5c5b49-e3b3-433e-94d2-b5495c848d38
,B96200031,5150,b7a167af-b67a-4cdb-ac02-45ae7ef69300
201805-012029,ba6978866,7557,cc3e7eaa-b8d1-4173-b086-858b72d14d48
201811-016407,baantaipei,9027,756ccdd1-5bd9-46ec-a683-e5ea4545567a
201805-012210,babaxiao,6976,9499618d-c0d0-4a84-aced-6caf68bb6bf4
,baby06180701,8686,b1f3024b-a0f2-4ea9-b99a-08f7d3cced05
201700-003044,bacafe,4510,a9ffb01d-37d1-4add-aa43-b6360eefdda5
201700-002771,backyard1028,4116,7a477bca-e0f4-481b-bdbd-fd9413e5cecc
201709-001131,backyardjr1028,4859,af5f7411-4798-4cfe-8bf0-7f8b92269b15
201700-000809,bade,888,c2335491-105e-4e35-8605-c8d403e35139
,BaiBo,243,f7262a25-ebe0-4b29-86fa-b5ff924bc67e
,bakerstreet,3531,0c66e071-0561-4546-87e3-9b3fa89981ea
201700-000107,Bakery,585,b355f11e-470e-4071-9e66-e958bd249a33
201805-012141,baking,8203,955a89e2-465f-451c-bd9e-47e48ee38052
201700-002648,balancecafe,3952,fc882cb8-a40f-4686-b6de-4d59389054ff
,balancejuice,2572,091f2f6f-8fb9-4c56-9796-a03d07feee34
201708-000666,Ban5326,5965,493f301a-a665-4447-b2e2-20e089182b8d
201700-001697,bananablue,2395,6fab5f0b-ff60-4771-a508-8b9d692265f2
201710-001832,bananablue2,5275,5973b008-24de-48d1-bd9b-6b0e22a74648
,bandabistro,1000,592aebd0-a887-47f2-89ca-56d3b2e7eb6b
,bandon2017,6437,278c20cf-7a0f-4527-be94-7c1853ce6382
,bangkokjam,8850,a232cf26-5bfa-4042-983f-a9448b4e0216
201707-000474,bangkokmarket,4568,714d452f-444c-469b-b628-03e7538b3a11
201810-015414,banshin589,9053,143722f0-5ac8-400b-bbf0-dcd1486f83a4
,baodon,6412,4f91c87c-4b47-4455-8043-9dc17c90e269
,baoq888,8436,463806b5-1c37-47ed-b49a-21d99e93555c
,baoshifu,8672,e88a0055-4eba-4083-9491-c63773489b70
201700-002899,baratie,4310,6cbbc41c-ffa1-4d90-9eb5-7d9f82766146
,barbide,8474,b84d82b6-7930-485f-93dd-c26fb6f2a15e
201700-000436,BARCAFE,577,c85e15ee-9299-42b9-b71e-30e81c5fa2de
201810-015427,bareasy,8750,e15d2feb-6df6-467f-8fcd-ada64517446c
201804-011657,barfly44,7021,ccb6ad7c-a77a-4737-b2a4-7ff80b23c787
201812-016752,barhome1201,9086,a6df3f69-b5e9-4642-b1c1-fd8aac6e820c
201808-014179,barmewe,8015,b8b35408-5022-42c9-9ed8-9ccad343ad7d
201706-000117,barmood,4896,6365a5fa-c867-4ecf-96e2-c337064b0505
,baroquecafe,5171,8f06bfb5-11b2-433c-8720-bf60a5cf5401
201802-003381,barre,6841,ded62596-aeef-491a-a440-03f4d060d9c8
201700-001613,barsip,2258,e7f76469-63c4-4154-acf0-f9f67031de72
201700-000692,bashibashi,606,78537653-2b09-4f98-a7e0-b89929f0d526
201700-001762,basilshop,2514,3d21126c-6bcb-4460-a5fd-0ad47f5915a8
201811-015756,bbang,8729,9201cadf-027d-4f89-bbca-c8fe42e24cea
201807-013609,bbbno1,7606,6b54db3a-2417-460e-9b98-fd8f5c228aad
201700-000262,bbcafe,597,204335e4-befd-4729-89d7-4a66657b51bd
,bbqfirst0331,7415,8d1cf995-8a11-4efa-8e1e-237ffd30143c
201700-000088,bc,1164,7d08e00d-3ce6-4934-843d-1e42212f9774
201700-003202,bc24261950,4699,0182b701-975b-4b5d-b386-457ec935cc30
201801-010048,bcafe,6183,4abe0cf9-ae5d-46b1-8c17-a18c06a8dc78
201809-014510,bcg,8238,a05e34c8-f361-4e75-8307-9fb24a47a77e
201700-002238,BD002,3192,80923c70-ef70-4507-b12e-ac5b366af853
201712-002625,bd79,5856,efd8e469-6185-45b9-9c22-56ce7cd324f0
,bdo,3064,d18309b6-eaac-4ce8-8ebb-378351ebd872
201700-001955,beape,2821,afb11576-e067-42c9-b046-457550d7a3b5
,bearandcat,4174,c6968dfb-d290-415e-be1c-d8425c482a0a
201700-002527,beau,3653,6d331e3b-ece2-4100-aa8a-31cfc1e24fa0
,beautiful,776,e18fd881-8a49-40f5-90b3-f74e66f8a571
201700-002112,bebeniu,3119,badd7df7-4015-4512-abcf-a64beed959a9
,beef168,8110,0c327570-46f6-47d5-acd9-f1629d169832
,beef252,8392,3328a7c1-0033-4a27-af8b-04fba6945cf4
201803-010665,beefshabushabu,6430,1ff9c9f1-a2a0-4cb0-8249-125dd00fb15a
201810-015614,beerbear,8663,0845e79b-5796-4a2a-9441-a18fd9372bc7
201700-001893,beercattaipei,2728,ee3a176a-9c87-4725-94e3-8df18ba28d4b
201812-016638,beerhotel,9106,93603c7c-3fed-4eee-bec3-87f162254cde
201808-013947,bei1070817,7755,f1427d9a-66ec-4286-a287-8b4a24768756
,bei1071026,8297,7bed46ce-0e91-46ed-abdb-69bd36a6c3e4
201802-010337,beian,6238,1334a04a-101b-4655-a036-1e976f6c3a0a
,beibeicoffee,2199,fe82f9f6-c7e6-41c4-9efe-b260b82fadf1
,beibeicoffee2,4519,05c79e13-3739-4f2c-8d1b-c736c42aa004
,beibeicoffee3,5406,4fc9d500-4607-4b74-8ced-b67f9955b2ef
,beiping312,8680,12b7fe7e-e02b-486a-a086-484e4cf4d8fe
201700-002327,belem1,3029,0a744399-1a1b-441f-bc72-71e10392422f
201700-002326,belem2,3030,9a09abe4-7b77-4675-974e-2d538a23801d
,bellaspa,7937,302fe3db-7d85-4663-b1ef-4d8f68a6c711
,ben01,6173,d06806a2-d13c-4b6d-8c6b-4f5c459fcb4d
,ben02,6527,dfdedc6e-a6a0-43d8-9d1b-1171845d0f11
,ben05,5884,cf57708d-3bb4-4ba5-bdc4-869fb6152ab2
,ben08,6052,9d6859d7-4825-4b7b-abbb-44bfb72b3646
,ben113,5314,3b91d244-3f0a-411b-b61f-89e25bd84990
,ben12,4560,b37b7035-7398-43de-a827-f64f76e7143b
,ben122,6407,85cac4ca-6a56-4e40-aec8-a3db787894ef
201700-001295,ben159,1780,35ef0dd7-7f62-4d0e-b4aa-2a54a6dd1888
,ben198,2666,144f4653-e917-4ed4-8c6e-7190ab02eba3
,ben271,1116,c25d653b-6169-43d6-8f63-a423dffb753c
,ben325,4099,01a49976-8f4d-488f-ab4f-0514d8936334
,ben333,583,f695296c-4ed3-4496-9724-7c3c533d0db8
,ben401,5885,2f2960ee-3d7e-40dc-ae5c-564450b8668d
,ben69,3729,1e16a9f0-379a-47c7-b225-5422f9f18b02
201700-002587,ben88,3743,5ec1cb3c-cb13-404b-9736-bdce6325339d
,benben1212,6931,f12cf5d9-8835-48c6-a198-956ee19866cf
201811-016133,bendinghotpot,8928,b697d75a-8cd0-4848-8a4c-abd604379900
201811-015888,benefit6688,8952,2f758f8d-6cb6-4235-b546-08dfb0a65277
,bengalcafe,6196,2f32d5e9-7695-4bb0-b790-4b2a2f581572
201700-002579,bensushi,3920,624ada1f-ea8e-4b33-a1dd-fe3ca597c8b6
,besobrunch,6073,f729a11b-7893-47dc-9607-5f22f4c8bf6f
,bestvivre,8016,00788924-bf2b-42df-811e-8e7652102ed5
201811-016060,beswe,8876,472685e1-1a17-4a7c-9e1d-2a641085036b
,betop316,5576,1f0b8b22-ae87-40f4-b849-227d0b4439ff
201700-001345,betterman,2012,17cd59d6-eddc-465d-aa10-e90989a5939f
201700-001522,beyco,2130,1432f715-b681-4291-afa7-2b0535321fd3
,beyond,4681,59f6db60-e550-483c-982e-0f259ccd0e99
201700-000087,bflotaipei,603,6f3b1c1d-d9f9-4e04-a5f9-4089463d4d65
,bfsay482,7163,df3b0ad8-3a6e-44cd-97e4-501ff1451625
,BGFOOD,5494,17e9f3f2-036a-4ef3-8ae3-90c3b078a1fa
,bhouse,7772,56651ebc-8d57-4005-bc54-1faa70ed16dc
,biaoxian,6554,92c565f9-a17e-4a98-9552-14a07f1b262e
201804-011340,bibiba,6608,628035b0-88b1-4930-bf6a-acc37a37956a
,big,8904,5a840843-3d61-48cd-a7dd-c1b0d5923a8e
201811-015739,big1225,9145,0069fe69-65d4-49c1-bf12-2087271644ef
201711-002095,bigbytehq,5567,f039b6a3-c740-4941-aed2-5dc6d91a3683
201700-001104,bigsteve,1450,b4b82c66-24d4-4af6-adbc-0c1407616ca9
201805-012161,bigstevebeta,7314,28b37966-4846-49c7-8e18-8f400f7fb498
201803-010938,bigstevenchu,6425,faef18b4-40ec-42be-a7c0-f52d04179422
201805-011840,billy32492000,7020,b4820d7a-6f58-4452-b019-88c7f8e61b2e
,binbao01,3564,c83ea0be-c0d0-4125-be2b-fe5795b6adf3
,binbao02,3565,979e7ce7-613d-4fd9-811a-aa8b14d0baf7
,binbao03,3566,6ed5be1b-6aab-4ca2-920f-ee9d2cb0a790
,binbao04,3567,8784362d-e3c9-4549-bde0-317800a70b1f
,bingga,7717,4a02cb8c-7163-4751-92f0-688df4bcf37a
201700-002174,bingtian,3706,982b0ab0-d621-4b46-a918-dfa39ae75912
201700-001751,birdeye,2476,213028ee-b9ee-40c8-9756-e73511158ed9
201700-000104,bison001,471,52dd0b6e-aff3-4508-ba4b-99ad8f57dc4f
,bison002,825,1cf3a29e-1a6a-4965-ba17-d25b9e9fe4d5
201700-001066,bison003,1389,64c3fd79-0beb-4ec4-80be-23122b44bc3a
201700-002248,bison004,3284,65d92515-28e0-411a-ba28-0edaa099f67e
201700-000854,bisoubisou,1049,0be87e49-8a20-43f5-a0ed-6be4407e742a
201712-002455,Bistro72757200,5765,2cde9687-62cb-4f68-863c-ae034ea48d8c
201707-000375,bistroo,5768,989fc9e5-cacc-426b-bd61-d06eb7f1527d
201805-012395,bitsbites,7097,68059c4e-64b3-438a-956a-13f631d9577d
,bitzantin33,6062,e0e52f19-fc96-4d43-b465-c25172f98e3f
,bjks131,2022,9aabffd1-fba9-4d1c-9453-86072f2587de
,bjtw291,2026,b7179478-39b4-49d8-bd8b-3d51fb96bb9b
,bkfish,8412,cebad98d-219d-4de2-bd20-4d32da61a99b
201803-010843,blackhouse01,6376,62092173-1139-491e-b989-85b5ea0a16f5
,blossoming,6397,495efad3-de2f-47dc-bf75-75e03ded006f
201700-000591,blossomingjuice,359,3e568ec3-2dc3-45de-a4ee-3cecabd1ebe4
201700-002600,bluebay,3839,5bd5ae76-360a-4d27-8505-d026dfa975e2
201707-000196,bluelampcafe,4730,2b65abac-fa0f-4de6-a95f-eea02d5985db
201700-000910,blueocean,1159,9b97a543-bb9e-4ada-9a47-cab6eeefd1f6
201811-016200,blueroad5151,9333,c786facf-5422-469c-aedf-40e8fb198cf4
201810-015217,bmb01,8566,2f3342d3-0ef7-4c0c-ba71-d69167050b76
,bmw,8031,ea05703c-8857-465f-919a-fd31fcc81b20
,bo432,6158,ed97ea62-b5df-4805-ba74-f1126d2c2795
201807-013383,boai86,7484,a09db500-8712-4810-908b-c170334cba50
201801-003284,boar0324,6034,ab29be07-0437-49f4-ad66-ec02211ccaba
,bobo42,1899,eef1a526-49de-424c-a440-cf7d72b57de9
